Date,DBA,GLD,USO
2008-07-28,32.84642028808594,91.7300033569336,804.3200073242188
2008-07-29,32.891902923583984,90.58999633789062,784.3200073242188
2008-07-30,33.464962005615234,89.5199966430664,817.0399780273438
2008-07-31,33.192073822021484,90.08000183105469,799.9199829101562
2008-08-01,32.655399322509766,89.56999969482422,808.3200073242188
2008-08-04,30.98169708251953,88.13999938964844,780.1599731445312
2008-08-05,31.19091033935547,86.08000183105469,764.719970703125
2008-08-06,30.563268661499023,86.63999938964844,763.3599853515625
2008-08-07,31.19091033935547,86.08999633789062,771.52001953125
2008-08-08,30.081167221069336,84.43000030517578,741.4400024414062
2008-08-11,30.3631534576416,81.12999725341797,740.0800170898438
2008-08-12,30.69971466064453,80.5199966430664,731.9199829101562
2008-08-13,32.4461784362793,81.55999755859375,750.0
2008-08-14,32.32793426513672,79.3499984741211,741.9199829101562
2008-08-15,31.136329650878906,77.62999725341797,734.4000244140625
2008-08-18,32.773651123046875,78.80000305175781,730.0800170898438
2008-08-19,32.49167251586914,80.43000030517578,741.9199829101562
2008-08-20,33.01015090942383,80.05999755859375,751.8400268554688
2008-08-21,34.23814010620117,82.30000305175781,785.6799926757812
2008-08-22,33.519535064697266,81.08000183105469,740.3200073242188
2008-08-25,33.310325622558594,80.93000030517578,744.7999877929688
2008-08-26,33.346710205078125,81.2300033569336,751.2000122070312
2008-08-27,32.746360778808594,81.36000061035156,765.280029296875
2008-08-28,32.31884002685547,82.18000030517578,747.1199951171875
2008-08-29,32.17329788208008,81.70999908447266,742.9600219726562
2008-09-02,31.518373489379883,79.19999694824219,713.52001953125
2008-09-03,30.98169708251953,78.88999938964844,707.52001953125
2008-09-04,30.881637573242188,78.38999938964844,696.1599731445312
2008-09-05,30.017498016357422,78.9800033569336,688.47998046875
2008-09-08,30.06297492980957,78.86000061035156,687.4400024414062
2008-09-09,29.644550323486328,76.48999786376953,658.7999877929688
2008-09-10,29.42624282836914,74.22000122070312,663.760009765625
2008-09-11,29.23522186279297,73.08000183105469,651.9199829101562
2008-09-12,30.14484405517578,75.55000305175781,651.9199829101562
2008-09-15,29.92653465270996,77.55999755859375,610.4000244140625
2008-09-16,28.834989547729492,76.79000091552734,599.9199829101562
2008-09-17,29.744611740112305,85.45999908447266,620.0
2008-09-18,28.634872436523438,82.80000305175781,633.3599853515625
2008-09-19,29.562685012817383,85.9800033569336,661.0399780273438
2008-09-22,30.272188186645508,89.18000030517578,700.9600219726562
2008-09-23,30.290386199951172,88.31999969482422,689.0399780273438
2008-09-24,30.05388069152832,86.70999908447266,678.8800048828125
2008-09-25,30.00840187072754,86.44999694824219,693.52001953125
2008-09-26,29.67184066772461,86.63999938964844,689.6799926757812
2008-09-29,27.488750457763672,89.56999969482422,616.719970703125
2008-09-30,27.479652404785156,85.06999969482422,656.0800170898438
2008-10-01,27.288633346557617,85.97000122070312,636.719970703125
2008-10-02,25.92420196533203,82.33000183105469,606.5599975585938
2008-10-03,25.578548431396484,82.58999633789062,602.0
2008-10-06,23.37726402282715,84.27999877929688,572.8800048828125
2008-10-07,23.88665199279785,87.2699966430664,579.9199829101562
2008-10-08,24.396038055419922,89.41999816894531,578.0800170898438
2008-10-09,24.095863342285156,89.9000015258789,556.7999877929688
2008-10-10,22.740528106689453,83.22000122070312,532.0
2008-10-13,23.832075119018555,81.98999786376953,542.239990234375
2008-10-14,23.97761344909668,82.19999694824219,520.239990234375
2008-10-15,22.53131675720215,83.30999755859375,485.8399963378906
2008-10-16,22.54950714111328,79.29000091552734,474.7200012207031
2008-10-17,23.222627639770508,77.20999908447266,474.9599914550781
2008-10-20,23.759302139282227,78.5,494.3999938964844
2008-10-21,23.086181640625,76.02999877929688,470.1600036621094
2008-10-22,22.403966903686523,71.70999908447266,439.44000244140625
2008-10-23,22.57679557800293,70.6500015258789,452.79998779296875
2008-10-24,21.994640350341797,72.20999908447266,424.0
2008-10-27,22.17656135559082,72.18000030517578,406.79998779296875
2008-10-28,22.51312255859375,73.79000091552734,425.760009765625
2008-10-29,23.904842376708984,74.0,445.44000244140625
2008-10-30,23.60466766357422,72.70999908447266,432.0
2008-10-31,23.37726402282715,71.33999633789062,444.7200012207031
2008-11-03,24.059480667114258,71.0999984741211,419.9200134277344
2008-11-04,24.4597110748291,75.4800033569336,459.0400085449219
2008-11-05,23.60466766357422,72.80000305175781,430.7200012207031
2008-11-06,22.995222091674805,72.22000122070312,401.20001220703125
2008-11-07,22.867874145507812,72.5,400.32000732421875
2008-11-10,23.149858474731445,73.58000183105469,409.8399963378906
2008-11-11,22.786008834838867,72.05000305175781,384.8800048828125
2008-11-12,22.38577651977539,70.0,366.0
2008-11-13,22.649566650390625,72.1500015258789,392.0
2008-11-14,22.913354873657227,73.30000305175781,369.44000244140625
2008-11-17,22.69504737854004,72.6500015258789,361.2799987792969
2008-11-18,22.57679557800293,72.51000213623047,358.1600036621094
2008-11-19,22.604084014892578,72.26000213623047,346.0799865722656
2008-11-20,21.621694564819336,73.44999694824219,316.3999938964844
2008-11-21,21.1304988861084,78.8499984741211,328.0
2008-11-24,22.5404109954834,80.91000366210938,353.0400085449219
2008-11-25,22.458545684814453,80.87000274658203,330.8800048828125
2008-11-26,22.558605194091797,80.37999725341797,356.32000732421875
2008-11-28,22.44944953918457,80.30999755859375,336.7200012207031
2008-12-01,21.612598419189453,75.6500015258789,319.1199951171875
2008-12-02,21.48525047302246,76.94999694824219,308.0
2008-12-03,21.303327560424805,76.18000030517578,304.3999938964844
2008-12-04,20.47557258605957,75.5,283.2799987792969
2008-12-05,19.984376907348633,74.5199966430664,274.0
2008-12-08,20.94857406616211,76.19999694824219,288.9599914550781
2008-12-09,20.612014770507812,76.33000183105469,275.6000061035156
2008-12-10,21.367000579833984,79.75,286.4800109863281
2008-12-11,21.44886589050293,80.6500015258789,309.1199951171875
2008-12-12,21.83090591430664,80.80999755859375,304.79998779296875
2008-12-15,21.775287628173828,82.5999984741211,294.7200012207031
2008-12-16,22.77644920349121,84.45999908447266,291.5199890136719
2008-12-17,22.730100631713867,85.43000030517578,278.4800109863281
2008-12-18,22.850608825683594,83.87000274658203,261.8399963378906
2008-12-19,21.988496780395508,82.62999725341797,264.4800109863281
2008-12-22,22.553970336914062,83.45999908447266,245.0399932861328
2008-12-23,22.82280158996582,82.62999725341797,240.0
2008-12-24,23.0360107421875,83.45999908447266,232.16000366210938
2008-12-26,23.777610778808594,85.5999984741211,232.8000030517578
2008-12-29,23.25848960876465,86.3499984741211,247.36000061035156
2008-12-30,23.592212677001953,85.9000015258789,241.60000610351562
2008-12-31,24.268922805786133,86.5199966430664,264.79998779296875
2009-01-02,24.231842041015625,86.2300033569336,285.0400085449219
2009-01-05,24.39870262145996,84.4800033569336,298.3999938964844
2009-01-06,25.168115615844727,85.12999725341797,298.0
2009-01-07,24.259653091430664,82.75,266.1600036621094
2009-01-08,24.333812713623047,84.45999908447266,265.6000061035156
2009-01-09,24.519214630126953,83.91999816894531,258.9599914550781
2009-01-12,22.869152069091797,80.76000213623047,245.1999969482422
2009-01-13,22.869152069091797,80.87999725341797,254.72000122070312
2009-01-14,22.81352996826172,79.79000091552734,249.83999633789062
2009-01-15,23.13797950744629,80.38999938964844,241.44000244140625
2009-01-16,23.443893432617188,82.70999908447266,238.8800048828125
2009-01-20,23.091629028320312,84.5199966430664,229.27999877929688
2009-01-21,23.879581451416016,84.1500015258789,248.24000549316406
2009-01-22,23.323381423950195,84.58000183105469,240.16000366210938
2009-01-23,23.480972290039062,88.52999877929688,258.6400146484375
2009-01-26,23.629291534423828,88.94999694824219,257.1199951171875
2009-01-27,23.360462188720703,88.37999725341797,236.0
2009-01-28,23.777610778808594,87.41999816894531,238.0
2009-01-29,23.27703285217285,89.5,233.75999450683594
2009-01-30,23.11944007873535,91.30999755859375,233.75999450683594
2009-02-02,22.952579498291016,88.83999633789062,227.1999969482422
2009-02-03,22.451997756958008,88.47000122070312,230.9600067138672
2009-02-04,22.294408798217773,89.18000030517578,226.16000366210938
2009-02-05,22.92477035522461,90.12000274658203,230.47999572753906
2009-02-06,23.249221801757812,89.58999633789062,225.60000610351562
2009-02-09,23.38827133178711,88.31999969482422,226.0
2009-02-10,23.11944007873535,90.20999908447266,215.27999877929688
2009-02-11,22.878419876098633,92.29000091552734,208.63999938964844
2009-02-12,22.767179489135742,93.16999816894531,209.0399932861328
2009-02-13,22.702289581298828,92.55000305175781,204.8000030517578
2009-02-17,21.932876586914062,95.44999694824219,187.67999267578125
2009-02-18,21.441564559936523,96.91000366210938,182.8800048828125
2009-02-19,21.932876586914062,95.7699966430664,194.24000549316406
2009-02-20,21.62696647644043,97.80000305175781,194.8000030517578
2009-02-23,21.664047241210938,97.7300033569336,186.55999755859375
2009-02-24,21.877256393432617,94.7300033569336,195.52000427246094
2009-02-25,22.07192611694336,93.1500015258789,208.0
2009-02-26,22.11827850341797,93.05999755859375,217.83999633789062
2009-02-27,21.895797729492188,92.62999725341797,216.39999389648438
2009-03-02,20.857555389404297,90.93000030517578,195.83999633789062
2009-03-03,20.913175582885742,90.04000091552734,203.1199951171875
2009-03-04,21.719667434692383,88.98999786376953,220.8800048828125
2009-03-05,21.339595794677734,91.98999786376953,212.47999572753906
2009-03-06,21.691858291625977,92.29000091552734,223.9199981689453
2009-03-09,21.50645637512207,90.56999969482422,229.1999969482422
2009-03-10,21.877256393432617,88.13999938964844,222.63999938964844
2009-03-11,21.53426742553711,89.22000122070312,210.39999389648438
2009-03-12,22.08119773864746,91.0999984741211,225.83999633789062
2009-03-13,21.97922706604004,91.30000305175781,221.0399932861328
2009-03-16,22.43345832824707,90.80000305175781,226.0
2009-03-17,22.628129959106445,90.04000091552734,235.52000427246094
2009-03-18,22.767179489135742,93.08999633789062,236.8800048828125
2009-03-19,23.15652084350586,94.3499984741211,242.8800048828125
2009-03-20,23.1843318939209,93.58999633789062,246.0800018310547
2009-03-23,23.38827133178711,92.08000183105469,254.24000549316406
2009-03-24,22.748640060424805,90.94999694824219,252.8800048828125
2009-03-25,22.285137176513672,91.9800033569336,249.67999267578125
2009-03-26,22.414920806884766,91.93000030517578,256.1600036621094
2009-03-27,22.1090087890625,90.69000244140625,246.0
2009-03-30,22.155359268188477,89.9800033569336,229.60000610351562
2009-03-31,22.702289581298828,90.27999877929688,232.39999389648438
2009-04-01,22.498350143432617,91.02999877929688,228.63999938964844
2009-04-02,23.0452823638916,88.80000305175781,247.83999633789062
2009-04-03,23.175060272216797,87.58999633789062,247.44000244140625
2009-04-06,22.989662170410156,85.2699966430664,241.83999633789062
2009-04-07,22.600317001342773,86.73999786376953,231.52000427246094
2009-04-08,22.544696807861328,86.61000061035156,235.9199981689453
2009-04-09,23.165790557861328,86.30999755859375,245.52000427246094
2009-04-13,22.850608825683594,87.87999725341797,237.44000244140625
2009-04-14,22.934040069580078,87.37000274658203,233.67999267578125
2009-04-15,22.75790786743164,87.5,234.47999572753906
2009-04-16,22.693017959594727,85.80999755859375,234.32000732421875
2009-04-17,22.720829010009766,85.22000122070312,235.60000610351562
2009-04-20,21.942148208618164,86.94999694824219,217.75999450683594
2009-04-21,22.470539093017578,86.88999938964844,218.63999938964844
2009-04-22,22.470539093017578,87.37999725341797,218.72000122070312
2009-04-23,22.804258346557617,88.80000305175781,223.0399932861328
2009-04-24,22.943309783935547,89.72000122070312,231.1999969482422
2009-04-27,22.526159286499023,89.01000213623047,224.63999938964844
2009-04-28,22.479806900024414,87.75,222.8000030517578
2009-04-29,23.0452823638916,88.33000183105469,228.47999572753906
2009-04-30,23.443893432617188,87.2699966430664,229.0399932861328
2009-05-01,24.20403480529785,86.94999694824219,236.9600067138672
2009-05-04,23.981552124023438,88.63999938964844,244.47999572753906
2009-05-05,23.842500686645508,88.25,241.1999969482422
2009-05-06,24.157682418823242,89.54000091552734,251.44000244140625
2009-05-07,24.250383377075195,89.44000244140625,251.9199981689453
2009-05-08,24.778776168823242,89.9800033569336,259.9200134277344
2009-05-11,24.732423782348633,89.69000244140625,258.32000732421875
2009-05-12,24.8807430267334,90.69999694824219,261.0400085449219
2009-05-13,24.565561294555664,91.08999633789062,257.5199890136719
2009-05-14,25.066146850585938,91.02999877929688,259.20001220703125
2009-05-15,24.241111755371094,91.55000305175781,250.39999389648438
2009-05-18,24.927093505859375,90.36000061035156,261.67999267578125
2009-05-19,24.936363220214844,90.95999908447266,262.32000732421875
2009-05-20,25.07541275024414,92.25,270.9599914550781
2009-05-21,25.214466094970703,93.8499984741211,267.0400085449219
2009-05-22,25.61307716369629,94.1500015258789,269.6000061035156
2009-05-26,25.68723487854004,93.76000213623047,272.8800048828125
2009-05-27,25.68723487854004,93.44999694824219,276.6400146484375
2009-05-28,25.73358726501465,94.23999786376953,282.7200012207031
2009-05-29,25.854095458984375,96.19999694824219,291.20001220703125
2009-06-01,26.762561798095703,95.7300033569336,299.44000244140625
2009-06-02,26.484458923339844,96.36000061035156,300.8800048828125
2009-06-03,25.49256706237793,94.41000366210938,290.0
2009-06-04,26.09511947631836,96.2300033569336,301.5199890136719
2009-06-05,25.909717559814453,93.70999908447266,299.20001220703125
2009-06-08,25.538915634155273,93.55999755859375,300.32000732421875
2009-06-09,25.835559844970703,93.83000183105469,305.5199890136719
2009-06-10,25.548185348510742,93.86000061035156,311.760009765625
2009-06-11,25.650156021118164,93.69999694824219,317.44000244140625
2009-06-12,25.325708389282227,92.16999816894531,315.44000244140625
2009-06-15,24.463594436645508,91.0999984741211,308.1600036621094
2009-06-16,24.40797233581543,91.93000030517578,308.0799865722656
2009-06-17,24.519214630126953,92.3499984741211,309.6000061035156
2009-06-18,24.370895385742188,91.61000061035156,310.79998779296875
2009-06-19,24.102062225341797,91.9000015258789,303.760009765625
2009-06-22,23.786880493164062,90.54000091552734,290.0
2009-06-23,24.157682418823242,90.91999816894531,299.2799987792969
2009-06-24,24.037172317504883,91.44999694824219,296.7200012207031
2009-06-25,24.176223754882812,92.30999755859375,304.3999938964844
2009-06-26,23.99082374572754,92.29000091552734,300.0799865722656
2009-06-29,23.981552124023438,92.04000091552734,309.3599853515625
2009-06-30,23.592212677001953,91.18000030517578,303.44000244140625
2009-07-01,23.842500686645508,92.38999938964844,299.67999267578125
2009-07-02,23.23067855834961,91.25,288.3999938964844
2009-07-06,22.618858337402344,90.76000213623047,277.67999267578125
2009-07-07,21.877256393432617,90.70999908447266,270.4800109863281
2009-07-08,22.31294822692871,89.2699966430664,260.55999755859375
2009-07-09,22.414920806884766,89.51000213623047,262.1600036621094
2009-07-10,22.201709747314453,89.58000183105469,259.0400085449219
2009-07-13,22.82280158996582,90.19000244140625,258.9599914550781
2009-07-14,22.628129959106445,90.80999755859375,256.8800048828125
2009-07-15,22.618858337402344,92.23999786376953,267.760009765625
2009-07-16,22.33148765563965,91.9800033569336,268.4800109863281
2009-07-17,22.526159286499023,91.93000030517578,273.9200134277344
2009-07-20,22.89695930480957,93.27999877929688,278.6400146484375
2009-07-21,22.526159286499023,93.12999725341797,279.5199890136719
2009-07-22,22.34075927734375,93.44000244140625,278.4800109863281
2009-07-23,22.850608825683594,93.26000213623047,286.32000732421875
2009-07-24,22.58177947998047,93.41000366210938,289.760009765625
2009-07-27,22.711559295654297,93.70999908447266,290.55999755859375
2009-07-28,22.832069396972656,92.11000061035156,286.0799865722656
2009-07-29,22.544696807861328,91.19999694824219,267.760009765625
2009-07-30,23.175060272216797,91.62000274658203,283.9200134277344
2009-07-31,23.518051147460938,93.3499984741211,294.4800109863281
2009-08-03,24.426513671875,93.87000274658203,303.3599853515625
2009-08-04,24.361623764038086,94.68000030517578,303.760009765625
2009-08-05,24.12987518310547,94.77999877929688,305.6000061035156
2009-08-06,23.694181442260742,94.5999984741211,306.1600036621094
2009-08-07,23.759069442749023,93.75,301.20001220703125
2009-08-10,23.907394409179688,92.93000030517578,301.67999267578125
2009-08-11,24.120603561401367,92.79000091552734,294.8800048828125
2009-08-12,24.491405487060547,92.94999694824219,298.79998779296875
2009-08-13,24.231842041015625,93.72000122070312,302.3999938964844
2009-08-14,23.703453063964844,93.0,288.239990234375
2009-08-17,23.249221801757812,91.61000061035156,284.1600036621094
2009-08-18,23.545860290527344,92.05999755859375,294.8800048828125
2009-08-19,23.536592483520508,92.52999877929688,304.9599914550781
2009-08-20,23.165790557861328,92.2699966430664,301.3599853515625
2009-08-21,23.332651138305664,93.6500015258789,305.8399963378906
2009-08-24,23.545860290527344,92.33999633789062,306.3999938964844
2009-08-25,23.68490982055664,92.76000213623047,297.3599853515625
2009-08-26,23.842500686645508,92.79000091552734,295.6000061035156
2009-08-27,23.87031364440918,93.19000244140625,301.760009765625
2009-08-28,24.08352279663086,93.87000274658203,301.2799987792969
2009-08-31,24.18549346923828,93.4000015258789,288.3999938964844
2009-09-01,23.712722778320312,93.9000015258789,282.1600036621094
2009-09-02,23.49951171875,96.19000244140625,281.44000244140625
2009-09-03,23.14725112915039,97.45999908447266,282.55999755859375
2009-09-04,22.396377563476562,97.52999877929688,281.0400085449219
2009-09-08,22.34075927734375,97.43000030517578,295.5199890136719
2009-09-09,22.387107849121094,97.08000183105469,295.5199890136719
2009-09-10,22.89695930480957,97.69999694824219,298.9599914550781
2009-09-11,22.702289581298828,98.77999877929688,286.55999755859375
2009-09-14,22.859878540039062,97.95999908447266,285.67999267578125
2009-09-15,23.47170066833496,98.9000015258789,293.6000061035156
2009-09-16,23.592212677001953,99.91000366210938,299.44000244140625
2009-09-17,23.15652084350586,99.33999633789062,299.9200134277344
2009-09-18,22.75790786743164,98.66999816894531,296.9599914550781
2009-09-21,22.665210723876953,98.36000061035156,286.79998779296875
2009-09-22,22.952579498291016,99.66999816894531,295.8399963378906
2009-09-23,22.841339111328125,98.83000183105469,281.0400085449219
2009-09-24,22.804258346557617,97.55000305175781,271.760009765625
2009-09-25,22.952579498291016,97.0,272.0
2009-09-28,23.304840087890625,97.05000305175781,276.0799865722656
2009-09-29,23.3511905670166,97.43000030517578,274.4800109863281
2009-09-30,23.60148048400879,98.8499984741211,289.5199890136719
2009-10-01,23.202871322631836,97.88999938964844,289.8399963378906
2009-10-02,22.739368438720703,98.37000274658203,286.9599914550781
2009-10-05,22.971118927001953,99.81999969482422,289.44000244140625
2009-10-06,23.202871322631836,102.27999877929688,292.32000732421875
2009-10-07,23.295570373535156,102.36000061035156,287.67999267578125
2009-10-08,23.221410751342773,103.63999938964844,293.44000244140625
2009-10-09,22.943309783935547,102.83999633789062,297.2799987792969
2009-10-12,23.93520164489746,103.55999755859375,301.5199890136719
2009-10-13,24.268922805786133,104.26000213623047,305.20001220703125
2009-10-14,24.148412704467773,104.18000030517578,308.8800048828125
2009-10-15,24.52848243713379,102.86000061035156,319.2799987792969
2009-10-16,24.18549346923828,103.18000030517578,323.6000061035156
2009-10-19,24.54702377319336,104.2300033569336,326.0799865722656
2009-10-20,24.333812713623047,103.41999816894531,323.1199951171875
2009-10-21,24.945636749267578,103.75,330.6400146484375
2009-10-22,24.80658531188965,103.91999816894531,331.760009765625
2009-10-23,24.602643966674805,103.48999786376953,327.2799987792969
2009-10-26,24.22257423400879,101.86000061035156,321.0400085449219
2009-10-27,23.916662216186523,101.8499984741211,324.7200012207031
