ind_prod_goods,bill_rates,equity_mkt_vol,unemployment,equity_mkt_uncertainty,equity_policy_uncertainty,ETF_DBA,SMA_50,SMA_200,EMA_10,EMA_30,EMA_200,MACD,MACD_SIGNAL,RSI_10,RSI_30,RSI_200,STOCH_10_k,STOCH_10_d,STOCH_30_k,STOCH_30_d,STOCH_200_k,STOCH_200_d,ROC_10,ROC_30,^VIX,^OVX,^VXN,EPU,ADX.AX,returns,LAG_1,LAG_2,LAG_3,LAG_4,LAG_5
108.79303548387097,3.06,0.00000,4.951612903225807,6.32,173.22,33.13749694824219,,,32.431217894046455,32.07416462401461,31.911652234033006,0.6625887988241814,0.38890293052311375,82.40270116819144,82.47821523860486,82.46987799793592,93.90239536576593,,,,,,8.973973463518071,,24.3799991607666,33.560001373291016,28.8700008392334,,2.763629913330078,-0.004109059761722552,0.005207766493335032,-0.0016475502180280982,0.054982092647721276,0.004066197451792706,-0.004066197451792707
108.78786451612903,3.0,0.00000,4.948387096774193,25.14,99.6,34.11079406738281,,,32.76679413951352,32.31271661498293,32.105160557091615,0.7787715569032869,0.4668766557991484,87.5843566568474,86.33549574925678,85.8468499672795,100.0,97.96746512192198,,,,,9.58504221540235,,28.459999084472656,32.119998931884766,31.15999984741211,,2.5168769359588623,0.028948396244883667,-0.004109059761722552,0.005207766493335032,-0.0016475502180280982,0.054982092647721276,0.004066197451792706
108.7826935483871,2.79,0.39000,4.945161290322581,186.46,98.93,33.27394104003906,,,32.866331481838266,32.41967785170228,32.200559489905224,0.7941655383235648,0.5323344323040318,68.35536964790535,72.1984744229217,73.59572964078086,72.78101957028018,88.8944716453487,,,,,5.783677877147886,,27.18000030517578,31.459999084472656,30.229999542236328,,2.220773935317993,-0.024839336483161143,0.028948396244883667,-0.004109059761722552,0.005207766493335032,-0.0016475502180280982,0.054982092647721276
108.76200967741936,2.3,2.65000,4.932258064516129,442.72,244.35,32.41889572143555,,,32.779764584487616,32.41959470718171,32.21718880409359,0.7289672870881887,0.5716610032608632,54.71732389233043,61.546396072226436,64.1891841805149,40.76423210506739,71.1817505584492,,,,,4.454857458351946,,31.010000228881836,37.13999938964844,35.630001068115234,,1.5298659801483154,-0.026033085201692844,-0.024839336483161143,0.028948396244883667,-0.004109059761722552,0.005207766493335032,-0.0016475502180280982
108.75683870967742,2.16,1.43000,4.929032258064517,195.28,360.3,31.19091033935547,,,32.475905158348496,32.29421851562275,32.143877735162285,0.5716197687510807,0.5716527563589067,41.5035630278503,50.481112066815534,54.191688813874435,0.0,37.84841722511586,,,,,-0.6086912496917729,,29.020000457763672,32.959999084472656,34.02000045776367,,1.9740209579467773,-0.03861473698938179,-0.026033085201692844,-0.024839336483161143,0.028948396244883667,-0.004109059761722552,0.005207766493335032
108.75166774193548,2.32,1.47000,4.925806451612903,70.15,194.68,32.29154968261719,,,32.44097744699765,32.293956034774446,32.15381550720339,0.5296279026360402,0.5632477856143334,52.84438080960676,57.556443638666536,59.82784751416968,37.69462916269286,26.152953755920084,,,,,3.317805622136838,,27.780000686645508,32.959999084472656,32.220001220703125,,1.9740209579467773,0.03467885917498228,-0.03861473698938179,-0.026033085201692844,-0.024839336483161143,0.028948396244883667,-0.004109059761722552
108.74649677419356,2.25,0.39000,4.922580645161291,158.53,158.51,33.09201431274414,,,32.56338666805806,32.369876680723046,32.21352849007256,0.5545473751470809,0.5615077035208829,59.231363632470625,61.676142754934446,63.14250585801922,65.10889304051318,34.267840734402014,,,,,5.44926633890408,,29.079999923706055,31.959999084472656,33.810001373291016,,2.0727219581604004,0.024486417574582153,0.03467885917498228,-0.03861473698938179,-0.026033085201692844,-0.024839336483161143,0.028948396244883667
108.73098387096776,2.29,0.61000,4.912903225806452,345.99,287.54,33.71965026855469,,,32.77944920311619,32.49446849529241,32.304502760711,0.6178193757244053,0.5727700379615874,63.53434507848877,64.4731844394351,65.39271938138572,86.60413101132697,63.13588440484434,,,,,1.7009479880780942,,27.780000686645508,33.18000030517578,32.560001373291016,,,0.018788767605879254,0.024486417574582153,0.03467885917498228,-0.03861473698938179,-0.026033085201692844,-0.024839336483161143
108.72581290322582,2.23,0.00000,4.909677419354839,124.66,421.02,33.40128707885742,,,32.895064283743594,32.57590981161843,32.367569910499974,0.6349542855373542,0.5852068874767408,59.96713170822952,62.09511016074597,63.41889483326122,75.70084788942164,75.8046239804206,,,,,0.9068533984875726,,27.31999969482422,32.04999923706055,32.849998474121094,,2.023371934890747,-0.009486326912123998,0.018788767605879254,0.024486417574582153,0.03467885917498228,-0.03861473698938179,-0.026033085201692844
108.72064193548388,2.16,1.08000,4.9064516129032265,159.58,184.7,33.45586395263672,,,32.998904416736394,32.652988812997684,32.427308200948744,0.6454968368827423,0.5972648773579411,60.390736240494114,62.3414411523427,63.60814924743919,77.5699933370785,79.9583240792757,,,,,0.5467429072460783,,27.6200008392334,30.639999389648438,31.799999237060547,,1.8753199577331543,0.001632641686348845,-0.009486326912123998,0.018788767605879254,0.024486417574582153,0.03467885917498228,-0.03861473698938179
108.71547096774194,1.92,0.00000,4.903225806451613,15.13,224.7,33.64688491821289,,,33.11848718631856,32.738084626368305,32.49137362621762,0.6616387209527872,0.6101396460769104,61.95625066404416,63.20717147721718,64.25859357979189,84.11206772663732,79.12763631771249,,,,,1.5371950716927207,,26.200000762939453,30.239999771118164,31.079999923706055,,1.7766189575195312,0.005693402573902569,0.001632641686348845,-0.009486326912123998,0.018788767605879254,0.024486417574582153,0.03467885917498228
108.7103,2.06,0.00000,4.9,92.13,167.94,33.88338851928711,,,33.259263195696704,32.83411722736451,32.56151089053532,0.6856118379485991,0.6252340844512482,63.91809255522072,64.25951928910764,65.03619723577164,100.0,87.22735368790528,,,,,-0.6666674122170368,,24.020000457763672,29.770000457763672,28.25,,1.7766189575195312,0.0070044013143275765,0.005693402573902569,0.001632641686348845,-0.009486326912123998,0.018788767605879254,0.024486417574582153
108.54992413793104,2.22,0.00000,4.920689655172414,41.56,185.99,34.56560134887695,,,33.49915365112363,32.97654688590241,32.65856350368366,0.7510024905143169,0.6503877656638619,69.0358476877027,67.07007530231236,67.1106384971018,100.0,94.70402257554578,,,,,3.8818975704850045,,25.989999771118164,30.59000015258789,30.459999084472656,,1.7766189575195312,0.019934126760088867,0.0070044013143275765,0.005693402573902569,0.001632641686348845,-0.009486326912123998,0.018788767605879254
108.49646551724138,2.14,0.48000,4.927586206896552,81.46,111.71,34.45644760131836,,,33.67462814801962,33.09615938182086,32.74240416906332,0.7849686288672331,0.6773039383045362,67.33789414306989,66.20831513329318,66.47641003752773,96.7655187615511,98.9218395871837,,,,,6.285074906285515,,28.239999771118164,31.59000015258789,32.439998626708984,,1.6779179573059082,-0.0031628686836810836,0.019934126760088867,0.0070044013143275765,0.005693402573902569,0.001632641686348845,-0.009486326912123998
108.44300689655172,2.05,0.00000,4.93448275862069,24.15,110.39,34.647464752197266,,,33.852687334946964,33.219531122018964,32.82809926291892,0.8178725996826017,0.7054176705801494,68.82862193225188,66.97645150527768,67.02450562047825,100.0,98.9218395871837,,,,,11.081928597898116,,28.969999313354492,31.739999771118164,32.68000030517578,,1.7766189575195312,0.005528417447990184,-0.0031628686836810836,0.019934126760088867,0.0070044013143275765,0.005693402573902569,0.001632641686348845
108.38954827586208,2.12,0.00000,4.941379310344828,37.07,108.91,34.638370513916016,,,33.99631746972185,33.33069933927918,32.9067742687697,0.8336061122285301,0.7310553589098256,68.6628437366917,66.90155149180833,66.97211293393607,99.41533088740215,98.72694988298441,,,,,7.267600515815875,,27.65999984741211,30.770000457763672,31.559999465942383,,1.7766189575195312,-0.0002625136378466683,0.005528417447990184,-0.0031628686836810836,0.019934126760088867,0.0070044013143275765,0.005693402573902569
108.33608965517242,2.18,0.00000,4.948275862068965,68.25,67.59,35.50251007080078,,,34.271390765025984,33.49854183658086,33.01592807764033,0.9053673632085619,0.7659177597695729,75.01606781962121,70.17959091270575,69.26638624992691,100.0,99.80511029580072,,,,,7.2842219131046715,,28.010000228881836,31.309999465942383,30.079999923706055,,1.8753199577331543,0.02464135820509144,-0.0002625136378466683,0.005528417447990184,-0.0031628686836810836,0.019934126760088867,0.0070044013143275765
108.17571379310344,2.25,0.00000,4.968965517241379,72.35,208.67,35.25691223144531,,,34.45122913181609,33.632719783014394,33.1072331729836,0.9316811383217214,0.7990704354800027,70.50233119861905,68.19388077064646,67.91875323088223,88.31167180745902,95.90900089828705,,,,,4.558949902052212,,27.600000381469727,31.940000534057617,29.09000015258789,,2.023371934890747,-0.006941798494517318,0.02464135820509144,-0.0002625136378466683,0.005528417447990184,-0.0031628686836810836,0.019934126760088867
108.1222551724138,2.25,0.49000,4.975862068965517,91.66,203.14,34.41096878051758,,,34.44388726820853,33.691414377777186,33.158764849572165,0.8741972265748714,0.8140957936989764,57.30592371957334,61.94827866770496,63.63301793168964,46.66682820270039,78.32616667005313,,,,,3.022882619093048,,26.329999923706055,32.65999984741211,28.219999313354492,,1.8753199577331543,-0.024286228253920454,-0.006941798494517318,0.02464135820509144,-0.0002625136378466683,0.005528417447990184,-0.0031628686836810836
108.06879655172412,2.22,0.00000,4.982758620689655,189.85,61.36,34.41096878051758,,,34.43788751296725,33.74509701406575,33.20683787231528,0.8191976122253521,0.8151161574042516,57.30592371957335,61.94827866770496,63.633017931689636,41.176627792476374,58.71837593421193,78.57149811020355,,,,2.8548203963078,,24.8799991607666,31.450000762939453,25.350000381469727,,1.9740209579467773,0.0,-0.024286228253920454,-0.006941798494517318,0.02464135820509144,-0.0002625136378466683,0.005528417447990184
108.01533793103448,2.26,1.18000,4.989655172413793,55.48,90.29,35.4752197265625,,,34.626869003056306,33.87288421413568,33.29151446411849,0.8516686723228943,0.8224266603879802,66.92219344524922,66.12518781213922,66.33263011968711,98.31449688179568,62.05265095899082,99.3889632446957,,,,5.433890277788955,16.6616675705183,25.540000915527344,30.799999237060547,26.520000457763672,,1.9246710538864136,0.030459043416313607,0.0,-0.024286228253920454,-0.006941798494517318,0.02464135820509144,-0.0002625136378466683
107.96187931034484,2.16,1.12000,4.996551724137931,31.89,123.89,35.638954162597656,,,34.81118423413167,34.002118906617625,33.37680700254154,0.8804647721705194,0.8340342827444881,68.14856343165337,66.70682896043445,66.71467972949745,100.0,79.83037489142401,100.0,92.65348711829976,,,5.181198575553458,14.494440929932505,25.020000457763672,30.170000076293945,26.690000534057617,,1.8753199577331543,0.004604840818839629,0.030459043416313607,0.0,-0.024286228253920454,-0.006941798494517318,0.02464135820509144
107.7480448275862,2.23,0.00000,5.024137931034483,24.64,147.05,36.448516845703125,,,35.109277712751684,34.179600528004535,33.48554639357759,0.9575725314194301,0.8587419324794765,73.53833047938383,69.3947008516111,68.49143095040452,100.0,99.43816562726522,100.0,99.79632108156522,,,5.447367970895578,15.876209567904276,25.59000015258789,33.59000015258789,27.989999771118164,,1.5792169570922852,0.02246150983437685,0.004604840818839629,0.030459043416313607,0.0,-0.024286228253920454,-0.006941798494517318
107.69458620689656,2.2,0.00000,5.031034482758621,30.51,116.21,36.56676864624024,,,35.374564872984905,34.35140519894106,33.59191543116438,1.0165052780941153,0.8902946016024043,74.24563524460613,69.76356338903463,68.73642006580354,100.0,100.0,100.0,100.0,,,6.124604223103769,17.819454415593583,24.399999618530273,36.25,27.09000015258789,,1.5792169570922852,0.0032390999536488605,0.02246150983437685,0.004604840818839629,0.030459043416313607,0.0,-0.024286228253920454
107.64112758620688,2.15,0.30000,5.037931034482758,60.66,73.17,36.866943359375,,,35.64614832224862,34.53110916771665,33.702263556752015,1.075039113395917,0.9272435039611069,76.05113761867847,70.69115378148462,69.34451249659512,100.0,100.0,100.0,100.0,,,6.4058903675974666,17.47825601256512,25.1200008392334,34.7400016784668,26.920000076293945,,1.7766189575195312,0.008175438142845947,0.0032390999536488605,0.02246150983437685,0.004604840818839629,0.030459043416313607,0.0
107.58766896551724,2.15,0.00000,5.044827586206896,19.62,134.5,37.248985290527344,,,35.93778576375024,34.723933049859475,33.81899447212174,1.139124077289587,0.969619618626803,78.21123918127248,71.82901136053226,70.08869607623383,100.0,100.0,100.0,100.0,,,7.536771325783098,19.17927320596229,24.059999465942383,34.470001220703125,26.299999237060547,,1.8753199577331543,0.010309398312652216,0.008175438142845947,0.0032390999536488605,0.02246150983437685,0.004604840818839629,0.030459043416313607
107.42729310344828,2.15,0.00000,5.06551724137931,10.06,107.27,38.38601303100586,,,36.38318357184103,34.98208490002705,33.96593175708724,1.267054691235458,1.0291066331485341,83.21705594988899,74.83674447769783,72.11358624138394,100.0,100.0,100.0,100.0,,,8.121969276129093,22.318843257490407,23.030000686645508,33.869998931884766,26.670000076293945,,1.8259700536727905,0.03006844532472283,0.010309398312652216,0.008175438142845947,0.0032390999536488605,0.02246150983437685,0.004604840818839629
107.37383448275862,2.09,1.42000,5.072413793103448,161.98,70.95,39.095516204833984,,,36.8765756648776,35.27033108647255,34.127380859240056,1.4094444033077096,1.1051741871803693,85.52305953564202,76.45917261990137,73.24928141298655,100.0,100.0,100.0,100.0,,,10.887521709757264,17.91495547694806,21.899999618530273,33.88999938964844,25.950000762939453,,1.8753199577331543,0.018314636090941465,0.03006844532472283,0.010309398312652216,0.008175438142845947,0.0032390999536488605,0.02246150983437685
107.32037586206896,1.94,0.00000,5.079310344827586,18.03,139.63,38.62251281738281,,,37.194145543579005,35.50393474403437,34.26588009604351,1.4672087860940408,1.1775811069631037,77.62268151461979,73.20405312583162,71.30361889498965,89.90290107864166,96.63430035954723,94.01610408538012,98.00536802846004,,,12.238958059354843,16.68042101323033,22.690000534057617,33.56999969482422,25.059999465942383,,1.9740209579467773,-0.01217244528032851,0.018314636090941465,0.03006844532472283,0.010309398312652216,0.008175438142845947,0.0032390999536488605
107.2669172413793,1.86,0.59000,5.086206896551724,10.07,76.74,38.46788024902344,,,37.42580932919069,35.70942081179631,34.392702072685495,1.483410091529386,1.23874690387636,75.10260429240388,72.16503259519136,70.6867177197148,82.66341003899734,90.85543703921299,92.05987032760738,95.35865813766252,,,11.789588065311186,15.609630379324235,23.530000686645508,35.349998474121094,26.600000381469727,,1.9246710538864136,-0.00401172622413492,-0.01217244528032851,0.018314636090941465,0.03006844532472283,0.010309398312652216,0.008175438142845947
107.21345862068964,1.81,0.75000,5.093103448275862,50.86,142.87,37.80385208129883,,,37.49456274620982,35.85392927476884,34.49361358615383,1.4262275557240045,1.276243034245889,65.02919241522282,67.88477251803508,68.1423290618202,62.6315365455013,78.3992825543801,83.65934816337659,89.91177419212136,,,6.564109743886193,14.081797247224404,26.540000915527344,34.81999969482422,28.440000534057617,,2.023371934890747,-0.017412609496930954,-0.00401172622413492,-0.01217244528032851,0.018314636090941465,0.03006844532472283,0.010309398312652216
107.11609032258065,1.67,0.60000,5.0935483870967735,30.5,89.06,38.713478088378906,,,37.71623217918935,36.050348150688365,34.61604551676318,1.4377358766039663,1.3085416027175045,70.95816571397276,70.37480063559832,69.64653465995924,85.56712470906982,76.95402376452282,95.16689227829134,90.2953702564251,,,8.626863492554172,13.493335898026594,26.280000686645508,36.45000076293945,29.469999313354492,,1.8753199577331543,0.02377680607495253,-0.017412609496930954,-0.00401172622413492,-0.01217244528032851,0.018314636090941465,0.03006844532472283
107.09413548387096,1.63,1.35000,5.090322580645161,92.27,120.08,37.70379638671875,,,37.71397072150134,36.16344953680766,34.703955341796416,1.3498235036384045,1.3167979829016845,58.68678900271449,64.62152325138092,66.16157656546237,44.964066761603476,64.38757600539152,82.39355836584795,87.07326626917195,,,3.443979754593518,13.313287239852878,25.520000457763672,34.849998474121094,28.260000228881836,,1.8753199577331543,-0.026427021123971932,0.02377680607495253,-0.017412609496930954,-0.00401172622413492,-0.01217244528032851,0.018314636090941465
107.07218064516128,1.5,0.00000,5.087096774193548,90.79,85.3,37.92210388183594,,,37.75181865332842,36.28328155977918,34.793911640622476,1.2829785272372618,1.3100340917688,60.33473479505551,65.25681782665251,66.52555239694576,47.34691641832433,59.292702629665875,85.15533420682434,87.57192828365454,,,3.70646706223261,16.975310348901363,24.600000381469727,37.61000061035156,27.520000457763672,,1.8259700536727905,0.005773368666638684,-0.026427021123971932,0.02377680607495253,-0.017412609496930954,-0.00401172622413492,-0.01217244528032851
107.0502258064516,1.37,0.59000,5.083870967741936,75.68,94.16,37.69469833374024,,,37.741431896957685,36.37910623461284,34.87356285761811,1.1978456555394246,1.287596404522925,57.672111524454856,64.01803822689673,65.7847591004604,24.137859797503573,38.816280992477125,79.4117465669519,82.32021304654138,,,2.2452498063003867,20.851549132820747,27.549999237060547,38.27000045776367,29.989999771118164,,1.6779179573059082,-0.006014701150964608,0.005773368666638684,-0.026427021123971932,0.02377680607495253,-0.017412609496930954,-0.00401172622413492
107.02827096774192,1.42,0.38000,5.080645161290322,13.02,71.91,36.166534423828125,,,37.455058845952365,36.364722758264335,34.90845500201152,0.9955906361189051,1.229195250842121,43.37846919720654,56.55476267481098,61.18338191054072,0.0,23.828258738609303,51.21211196976456,71.92639758118027,,,-2.9059875275971425,11.999996219744368,27.489999771118164,37.849998474121094,29.25,,1.7272690534591675,-0.04138522899100273,-0.006014701150964608,0.005773368666638684,-0.026427021123971932,0.02377680607495253,-0.017412609496930954
106.9624064516129,1.33,0.00000,5.070967741935483,20.78,35.62,36.82146453857422,,,37.33985064622476,36.39553078913288,34.95921476638903,0.8780281014401936,1.1589618209617356,49.35557834094877,58.689927239937546,62.31863099466745,22.360334195086057,15.499397997529877,60.063924089641105,63.562594208785846,,,-4.0758296287970674,11.269940205464678,29.3799991607666,39.709999084472656,31.3799991607666,,1.6779179573059082,0.017946722818874127,-0.04138522899100273,-0.006014701150964608,0.005773368666638684,-0.026427021123971932,0.02377680607495253
106.94045161290322,1.45,0.46000,5.067741935483871,7.88,72.04,38.3314323425293,,,37.52015005195477,36.52572851957422,35.04723345487383,0.8963679563357374,1.1064430480365361,60.13570541796532,63.02407943944748,64.71014529362535,84.9998352469648,35.786723147350294,86.5814345471452,65.95249020218363,,,-1.9544027972451028,13.676838393176727,26.360000610351562,40.91999816894531,28.559999465942383,,1.6285680532455444,0.040189296760431,0.017946722818874127,-0.04138522899100273,-0.006014701150964608,0.005773368666638684,-0.026427021123971932
106.91849677419354,1.45,1.12000,5.064516129032258,12.76,75.36,38.19499206542969,,,37.64285518407602,36.63768713044532,35.128087644383136,0.889637644404516,1.0630819673101322,58.87743626030356,62.41199069197513,64.33931554194736,79.64281541968589,62.33432828724559,84.03227541106912,76.89254468261846,,,-1.1069211213018515,14.351857086389398,27.219999313354492,41.70000076293945,30.049999237060547,,1.8753199577331543,-0.003565838146163976,0.040189296760431,0.017946722818874127,-0.04138522899100273,-0.006014701150964608,0.005773368666638684
106.89654193548388,1.33,1.48000,5.061290322580645,10.09,94.21,38.65889739990234,34.87833015441895,,37.82759824312688,36.77290562093908,35.21737594750566,0.9112329806054547,1.0327121699691966,61.88992356756768,63.65358440114599,65.02422511035292,97.8570123385043,87.499887668385,91.98663330360144,87.53344775393857,,,0.49656271580951206,15.551932703431381,27.290000915527344,41.06999969482422,29.860000610351562,,1.8259700536727905,0.012072543681539807,-0.003565838146163976,0.040189296760431,0.017946722818874127,-0.04138522899100273,-0.006014701150964608
106.8745870967742,1.16,0.76000,5.058064516129032,12.99,69.27,37.47639465332031,35.01968536376953,,37.76374075119424,36.81985695649032,35.27363979161488,0.8234372786924666,0.9908571917138506,51.25546257026927,58.55348138987837,61.97486403426158,51.42870836615913,76.30951204144979,68.9354971866199,81.65146863376349,,,-0.8662012201145597,11.381468877181344,31.15999984741211,41.119998931884766,32.0099983215332,,1.6285680532455444,-0.03106569407462076,0.012072543681539807,-0.003565838146163976,0.040189296760431,0.017946722818874127,-0.04138522899100273
106.80872258064517,1.09,1.18000,5.048387096774193,252.58,146.24,35.356971740722656,35.10428009033203,,37.3261335246359,36.72243971368495,35.27568470005732,0.5761967980839842,0.9079251129878774,38.187907122087495,50.980014027950034,57.14736430348671,0.0,49.76190690155448,20.19411641121605,60.37208230047912,,,-8.670123464478419,4.348984224516839,32.2400016784668,46.810001373291016,32.9900016784668,,1.5792169570922852,-0.05821566557637319,-0.03106569407462076,0.012072543681539807,-0.003565838146163976,0.040189296760431,0.017946722818874127
106.78676774193548,0.91,0.00000,5.04516129032258,149.64,319.82,35.3842658996582,35.18287136077881,,36.9730581937236,36.63351197051135,35.2783108939569,0.37810083537893036,0.801960257466088,38.41258264873706,51.06433640991313,57.19052372357815,0.8266133690704517,17.418440578409864,20.776758798266485,36.63545746536747,,,-6.1519812574566295,2.368437171158444,25.790000915527344,42.29999923706055,28.450000762939453,,1.4311649799346924,0.0007716619386471399,-0.05821566557637319,-0.03106569407462076,0.012072543681539807,-0.003565838146163976,0.040189296760431
106.7648129032258,0.6,0.00000,5.041935483870968,62.35,376.02,34.56560134887695,35.253457908630374,,36.53533015556918,36.49635576063211,35.26131493711641,0.15328203051488742,0.6722246120758479,34.26217283647277,48.476931876092316,55.50534466326266,0.0,0.2755377896901553,3.300907309780086,14.757260839754203,,,-8.851045140896552,0.31678758304269916,29.84000015258789,46.33000183105469,31.280000686645508,,1.480515956878662,-0.023408248354049005,0.0007716619386471399,-0.05821566557637319,-0.03106569407462076,0.012072543681539807,-0.003565838146163976
106.74285806451611,0.62,0.46000,5.038709677419354,63.05,129.08,32.791839599609375,35.2816561126709,,35.85468455279503,36.25109396414473,35.20323260807765,-0.16610152629184682,0.504559384402309,27.189733709324173,43.532945634832885,52.15866121968283,0.0,0.2755377896901553,0.0,8.025888702682186,,,-13.006759440603755,-5.355731410247588,26.6200008392334,43.7599983215332,29.049999237060547,,1.4311649799346924,-0.05267931512876432,-0.023408248354049005,0.0007716619386471399,-0.05821566557637319,-0.03106569407462076,0.012072543681539807
106.6550387096774,1.23,0.92000,5.025806451612903,15.76,72.04,34.33819961547852,35.34332843780518,,35.578956387360876,36.12466224507123,35.183159329413925,-0.2910815592614995,0.3454311956695473,39.32238313887997,48.28916886249737,54.55924892857432,26.35665215011062,8.785550716703545,24.531081029561296,9.277329446447123,,,-5.055322102260962,-0.8665849287480154,25.729999542236328,40.560001373291016,28.690000534057617,,,0.04607873414981095,-0.05267931512876432,-0.023408248354049005,0.0007716619386471399,-0.05821566557637319,-0.03106569407462076
106.63308387096774,1.27,0.00000,5.02258064516129,57.44,94.8,35.175045013427734,35.41919075012207,,35.50551716438767,36.06199671385914,35.18297349813508,-0.31892632190261594,0.21255969215511467,44.84841215679482,50.61777289994138,55.76644452559453,40.620111390403515,22.32558784683805,37.80659388273682,20.779224970766034,,,-4.471358067307973,-0.9223715639260499,25.719999313354492,39.849998474121094,29.06999969482422,,1.283113956451416,0.024078456808035702,0.04607873414981095,-0.05267931512876432,-0.023408248354049005,0.0007716619386471399,-0.05821566557637319
106.61112903225806,1.27,0.59000,5.019354838709678,25.24,136.5,35.40245056152344,35.4641259765625,,35.48677761683393,36.018537128880496,35.18793562002364,-0.3189669176063603,0.10625437020281969,46.32437382889728,51.23507923182854,56.085067512363686,44.49608391080971,37.15761581710795,41.41410045925163,34.58392512384991,,,-7.641200972696527,0.41279374984040107,26.079999923706055,39.290000915527344,29.75,,1.283113956451416,0.006444159946515898,0.024078456808035702,0.04607873414981095,-0.05267931512876432,-0.023408248354049005,0.0007716619386471399
